NO_OF_FRAMES	1598
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-21, 11:34:23.998	926997.74098940
DATA_INCLUDED	3D
MARKER_NAMES	v43_3g_orgio	v43_3g_X	v43_3g_Y	h43_5g_origo	h43_5g_X	h43_5g_Y
TRAJECTORY_TYPES	Measured	Mixed	Measured	Measured	Measured	Measured
Frame	Time	v43_3g_orgio X	v43_3g_orgio Y	v43_3g_orgio Z	v43_3g_X X	v43_3g_X Y	v43_3g_X Z	v43_3g_Y X	v43_3g_Y Y	v43_3g_Y Z	h43_5g_origo X	h43_5g_origo Y	h43_5g_origo Z	h43_5g_X X	h43_5g_X Y	h43_5g_X Z	h43_5g_Y X	h43_5g_Y Y	h43_5g_Y Z	
4732	9.46200	400.919	537.057	163.426	345.258	549.010	163.995	396.054	481.848	163.471	498.526	453.104	162.974	550.485	474.552	162.951	476.103	503.582	164.548
4733	9.46400	401.021	537.278	163.383	345.413	549.390	164.052	396.001	482.113	163.457	498.332	452.980	162.980	550.336	474.214	162.969	476.117	503.538	164.565
4734	9.46600	401.145	537.500	163.370	345.615	549.822	164.075	395.924	482.396	163.534	498.140	452.846	162.971	550.250	473.922	162.970	476.124	503.493	164.582
4735	9.46800	401.291	537.738	163.419	345.724	550.318	164.028	395.808	482.616	163.538	498.015	452.740	162.978	550.178	473.638	162.986	476.131	503.458	164.584
4736	9.47000	401.414	537.977	163.438	345.964	550.653	164.036	395.716	482.836	163.513	497.845	452.633	162.984	550.036	473.326	162.989	476.139	503.422	164.585
4737	9.47200	401.531	538.190	163.412	346.119	551.122	164.066	395.656	483.109	163.454	497.580	452.489	162.994	549.954	473.017	162.959	476.153	503.396	164.602
4738	9.47400	401.670	538.428	163.401	346.275	551.564	164.047	395.571	483.374	163.505	497.423	452.356	163.018	549.830	472.723	163.023	476.152	503.360	164.603
4739	9.47600	401.794	538.650	163.389	346.476	551.925	164.132	395.508	483.640	163.584	497.284	452.285	163.022	549.738	472.439	163.008	476.160	503.325	164.605
4740	9.47800	401.909	538.871	163.439	346.601	552.368	163.957	395.471	483.852	163.573	497.073	452.169	163.044	549.625	472.130	162.978	476.151	503.280	164.622
4741	9.48000	402.039	539.118	163.475	346.833	552.844	164.129	395.449	484.072	163.546	496.819	452.043	163.020	549.501	471.827	162.964	476.149	503.245	164.654
4742	9.48200	402.133	539.321	163.462	346.996	553.198	164.044	395.404	484.354	163.533	496.682	451.954	162.993	549.397	471.535	162.996	476.141	503.209	164.656
4743	9.48400	402.242	539.543	163.419	347.120	553.616	163.885	395.311	484.629	163.595	496.528	451.856	162.983	549.285	471.244	163.028	476.140	503.165	164.672
4744	9.48600	402.398	539.774	163.389	347.337	554.019	164.083	395.235	484.841	163.613	496.289	451.715	162.989	549.132	470.915	162.999	476.114	503.130	164.705
4745	9.48800	402.528	539.994	163.440	347.485	554.418	163.953	395.168	485.070	163.600	496.135	451.592	162.995	549.025	470.650	162.982	476.099	503.077	164.706
4746	9.49000	402.642	540.215	163.491	347.671	554.913	164.032	395.116	485.317	163.554	495.980	451.503	163.000	548.898	470.347	163.001	476.091	503.042	164.706
4747	9.49200	402.774	540.436	163.480	347.864	555.231	163.946	395.001	485.581	163.572	495.724	451.368	162.992	548.785	470.055	162.969	476.067	502.997	164.723
4748	9.49400	402.891	540.658	163.438	347.973	555.657	163.866	394.862	485.846	163.621	495.522	451.253	163.013	548.652	469.728	162.972	476.067	502.945	164.724
4749	9.49600	402.993	540.862	163.394	348.167	556.053	163.924	394.818	486.084	163.593	495.375	451.165	163.018	548.515	469.452	162.941	476.044	502.918	164.709
4750	9.49800	403.131	541.074	163.428	348.329	556.415	163.886	394.796	486.323	163.566	495.174	451.048	163.009	548.411	469.179	162.972	476.030	502.874	164.695
4751	9.50000	403.277	541.304	163.463	348.477	556.867	163.823	394.758	486.561	163.570	494.950	450.925	163.015	548.255	468.834	162.976	476.023	502.830	164.680
4752	9.50200	403.378	541.516	163.467	348.709	557.255	163.866	394.619	486.843	163.619	494.757	450.843	163.004	548.109	468.532	162.961	476.007	502.794	164.681
4753	9.50400	403.526	541.747	163.409	348.865	557.654	163.802	394.557	487.073	163.641	494.589	450.736	162.979	548.018	468.274	162.931	476.008	502.750	164.666
4754	9.50600	403.658	541.968	163.398	349.012	558.078	163.785	394.560	487.329	163.582	494.376	450.620	162.937	547.869	467.972	162.948	475.993	502.715	164.667
4755	9.50800	403.789	542.163	163.402	349.228	558.430	163.826	394.546	487.567	163.554	494.198	450.514	162.942	547.738	467.653	162.936	475.978	502.670	164.653
4756	9.51000	403.919	542.392	163.470	349.423	558.873	163.781	394.461	487.806	163.620	494.019	450.416	162.962	547.582	467.343	162.939	475.971	502.626	164.639
4757	9.51200	404.043	542.604	163.474	349.593	559.271	163.746	394.314	488.061	163.655	493.771	450.281	162.956	547.475	467.077	162.923	475.964	502.581	164.625
4758	9.51400	404.144	542.808	163.431	349.794	559.660	163.759	394.253	488.291	163.644	493.585	450.175	162.962	547.341	466.794	162.940	475.947	502.546	164.657
4759	9.51600	404.300	543.030	163.388	349.950	560.076	163.729	394.249	488.546	163.552	493.430	450.103	162.965	547.154	466.448	162.945	475.939	502.511	164.658
4760	9.51800	404.463	543.243	163.361	350.143	560.446	163.739	394.205	488.776	163.540	493.219	449.980	163.003	547.036	466.155	162.948	475.939	502.466	164.644
4761	9.52000	404.585	543.446	163.412	350.359	560.853	163.723	394.120	489.041	163.590	492.996	449.864	162.993	546.929	465.907	162.931	475.923	502.423	164.659
4762	9.52200	404.723	543.667	163.464	350.538	561.286	163.693	393.989	489.297	163.625	492.811	449.793	162.995	546.775	465.605	162.917	475.907	502.387	164.661
4763	9.52400	404.840	543.879	163.438	350.747	561.648	163.721	393.945	489.561	163.551	492.628	449.694	162.954	546.612	465.278	162.921	475.892	502.334	164.662
4764	9.52600	404.957	544.101	163.396	350.910	562.055	163.674	393.940	489.799	163.491	492.387	449.561	162.976	546.461	464.987	162.953	475.868	502.290	164.679
4765	9.52800	405.081	544.296	163.368	351.096	562.470	163.674	393.902	490.029	163.542	492.204	449.490	162.947	546.330	464.738	162.937	475.851	502.246	164.695
4766	9.53000	405.243	544.500	163.387	351.312	562.849	163.702	393.809	490.285	163.608	492.023	449.410	162.901	546.173	464.438	162.891	475.827	502.201	164.712
4767	9.53200	405.373	544.694	163.453	351.498	563.248	163.640	393.724	490.541	163.613	491.782	449.284	162.910	545.982	464.109	162.928	475.803	502.148	164.713
4768	9.53400	405.505	544.925	163.426	351.691	563.663	163.671	393.720	490.814	163.522	491.570	449.178	162.948	545.834	463.834	162.929	475.787	502.105	164.729
4769	9.53600	405.630	545.146	163.384	351.892	564.043	163.670	393.714	491.044	163.511	491.381	449.108	162.916	545.720	463.587	162.912	475.771	502.061	164.745
4770	9.53800	405.769	545.350	163.374	352.086	564.450	163.656	393.636	491.274	163.594	491.173	449.010	162.904	545.560	463.278	162.882	475.762	502.017	164.762
4771	9.54000	405.900	545.536	163.393	352.303	564.846	163.687	393.528	491.530	163.629	490.941	448.904	163.005	545.384	462.960	162.933	475.722	501.990	164.778
4772	9.54200	406.046	545.739	163.414	352.519	565.253	163.672	393.468	491.794	163.586	490.749	448.806	162.994	545.216	462.676	162.983	475.715	501.946	164.763
4773	9.54400	406.176	545.960	163.465	352.705	565.625	163.657	393.463	492.059	163.512	490.567	448.735	162.964	545.071	462.418	162.952	475.700	501.911	164.764
4774	9.54600	406.331	546.190	163.439	352.914	566.013	163.704	393.418	492.289	163.533	490.341	448.620	162.986	544.923	462.134	162.875	475.676	501.884	164.780
4775	9.54800	406.441	546.386	163.381	353.115	566.419	163.691	393.331	492.527	163.632	490.121	448.513	163.024	544.737	461.823	162.943	475.667	501.840	164.798
4776	9.55000	406.588	546.580	163.387	353.347	566.809	163.678	393.239	492.783	163.668	489.941	448.441	162.963	544.580	461.540	162.961	475.643	501.804	164.799
4777	9.55200	406.719	546.766	163.408	353.564	567.206	163.709	393.180	493.047	163.565	489.733	448.360	162.951	544.455	461.292	162.976	475.628	501.768	164.799
4778	9.55400	406.879	546.969	163.461	353.765	567.586	163.711	393.174	493.294	163.524	489.505	448.253	162.990	544.292	460.991	162.900	475.613	501.724	164.786
4779	9.55600	407.025	547.190	163.482	353.967	567.984	163.683	393.143	493.542	163.606	489.305	448.155	162.978	544.060	460.687	162.953	475.573	501.679	164.803
4780	9.55800	407.158	547.412	163.441	354.206	568.381	163.717	393.072	493.790	163.690	489.093	448.110	162.931	543.886	460.402	162.973	475.551	501.635	164.788
4781	9.56000	407.298	547.598	163.399	354.430	568.770	163.735	393.005	494.036	163.649	488.880	448.002	162.970	543.788	460.155	162.956	475.544	501.591	164.774
4782	9.56200	407.452	547.784	163.419	354.647	569.151	163.706	392.969	494.318	163.576	488.661	447.895	163.008	543.629	459.871	162.911	475.513	501.555	164.774
4783	9.56400	407.583	547.970	163.440	354.864	569.548	163.740	392.962	494.548	163.566	488.471	447.825	162.978	543.449	459.553	162.932	475.514	501.511	164.760
4784	9.56600	407.713	548.181	163.478	355.095	569.919	163.758	392.923	494.787	163.664	488.261	447.744	162.997	543.228	459.259	163.031	475.492	501.467	164.745
4785	9.56800	407.868	548.403	163.470	355.327	570.308	163.714	392.877	495.034	163.686	488.026	447.638	163.034	543.071	459.001	162.969	475.476	501.432	164.746
4786	9.57000	408.016	548.616	163.412	355.544	570.697	163.732	392.810	495.316	163.613	487.828	447.549	163.006	542.923	458.727	162.906	475.453	501.378	164.747
4787	9.57200	408.148	548.784	163.401	355.745	571.059	163.735	392.773	495.563	163.573	487.620	447.468	162.994	542.750	458.426	162.927	475.428	501.334	164.764
4788	9.57400	408.294	548.962	163.405	355.977	571.448	163.723	392.766	495.811	163.594	487.395	447.379	162.999	542.581	458.141	162.979	475.396	501.290	164.781
4789	9.57600	408.463	549.156	163.442	356.209	571.837	163.743	392.727	496.049	163.661	487.165	447.281	162.987	542.399	457.867	163.012	475.380	501.245	164.798
4790	9.57800	408.586	549.359	163.464	356.456	572.217	163.745	392.674	496.296	163.652	486.973	447.200	162.975	542.222	457.585	162.934	475.342	501.201	164.783
4791	9.58000	408.741	549.572	163.440	356.673	572.588	163.733	392.638	496.561	163.580	486.765	447.137	162.962	542.017	457.300	162.954	475.316	501.148	164.816
4792	9.58200	408.897	549.776	163.398	356.889	572.959	163.752	392.585	496.808	163.572	486.557	447.039	162.951	541.821	457.033	162.972	475.292	501.103	164.833
4793	9.58400	409.043	549.953	163.404	357.159	573.339	163.786	392.562	497.046	163.609	486.326	446.968	162.952	541.696	456.776	162.975	475.268	501.059	164.850
4794	9.58600	409.190	550.131	163.408	357.383	573.702	163.759	392.523	497.294	163.692	486.116	446.888	162.971	541.527	456.475	162.962	475.242	501.006	164.883
4795	9.58800	409.351	550.317	163.429	357.631	574.091	163.748	392.471	497.541	163.651	485.908	446.807	162.960	541.325	456.183	162.966	475.212	500.961	164.868
4796	9.59000	409.482	550.528	163.467	357.855	574.452	163.814	392.442	497.805	163.582	485.698	446.735	162.963	541.094	455.905	163.003	475.187	500.926	164.900
4797	9.59200	409.652	550.732	163.458	358.110	574.833	163.756	392.412	498.044	163.590	485.487	446.646	163.000	540.951	455.667	162.970	475.171	500.890	164.901
4798	9.59400	409.824	550.919	163.387	358.350	575.223	163.747	392.404	498.291	163.641	485.263	446.567	163.017	540.785	455.401	162.925	475.156	500.837	164.903
4799	9.59600	409.962	551.096	163.392	358.589	575.584	163.781	392.381	498.530	163.679	485.064	446.495	162.988	540.606	455.091	162.930	475.139	500.811	164.919
4800	9.59800	410.132	551.264	163.414	358.823	575.950	163.760	392.337	498.777	163.610	484.846	446.415	163.008	540.428	454.816	162.998	475.133	500.767	164.904
4801	9.60000	410.293	551.450	163.434	359.076	576.319	163.744	392.292	499.050	163.586	484.627	446.326	163.044	540.187	454.546	162.987	475.125	500.714	164.906
4802	9.60200	410.431	551.636	163.457	359.368	576.689	163.795	392.293	499.289	163.592	484.408	446.254	162.983	540.049	454.301	162.905	475.109	500.678	164.907
4803	9.60400	410.601	551.857	163.449	359.585	577.061	163.755	392.285	499.519	163.644	484.193	446.182	162.954	539.848	453.999	162.894	475.095	500.652	164.892
4804	9.60600	410.766	552.044	163.376	359.825	577.425	163.761	392.240	499.766	163.637	483.967	446.101	162.975	539.664	453.715	162.947	475.063	500.598	164.894
4805	9.60800	410.920	552.204	163.383	360.080	577.784	163.781	392.210	500.021	163.584	483.761	446.012	162.947	539.500	453.457	162.951	475.040	500.562	164.895
4806	9.61000	411.089	552.363	163.388	360.342	578.139	163.786	392.196	500.269	163.576	483.562	445.950	162.932	539.253	453.179	162.924	474.994	500.517	164.881
4807	9.61200	411.244	552.532	163.377	360.605	578.494	163.744	392.174	500.498	163.597	483.339	445.886	162.919	539.130	452.909	162.860	474.980	500.455	164.867
4808	9.61400	411.382	552.718	163.399	360.828	578.829	163.794	392.175	500.764	163.619	483.112	445.797	162.955	538.905	452.615	162.929	474.933	500.402	164.868
4809	9.61600	411.552	552.930	163.407	361.099	579.227	163.771	392.138	501.010	163.580	482.905	445.725	162.927	538.732	452.366	162.948	474.919	500.358	164.854
4810	9.61800	411.738	553.134	163.367	361.354	579.572	163.745	392.115	501.266	163.559	482.706	445.662	162.913	538.525	452.091	162.920	474.896	500.313	164.840
4811	9.62000	411.893	553.303	163.358	361.616	579.908	163.765	392.085	501.496	163.582	482.478	445.583	162.964	538.304	451.822	162.876	474.873	500.261	164.841
4812	9.62200	412.054	553.453	163.379	361.871	580.288	163.771	392.086	501.743	163.604	482.253	445.503	162.982	538.169	451.533	162.911	474.857	500.225	164.841
4813	9.62400	412.209	553.622	163.369	362.133	580.633	163.778	392.071	502.017	163.611	482.039	445.448	162.953	537.917	451.274	162.946	474.835	500.181	164.827
4814	9.62600	412.355	553.790	163.391	362.426	580.978	163.783	392.049	502.264	163.605	481.829	445.403	162.969	537.732	451.043	162.932	474.818	500.136	164.844
4815	9.62800	412.524	554.002	163.400	362.651	581.348	163.806	392.010	502.520	163.614	481.580	445.305	162.991	537.519	450.759	162.888	474.803	500.092	164.830
4816	9.63000	412.710	554.206	163.391	362.921	581.712	163.783	391.988	502.750	163.638	481.357	445.242	162.977	537.325	450.492	162.877	474.771	500.047	164.848
4817	9.63200	412.873	554.383	163.367	363.199	582.039	163.787	392.003	503.024	163.675	481.132	445.187	162.979	537.153	450.202	162.976	474.731	500.002	164.865
4818	9.63400	413.027	554.534	163.358	363.446	582.401	163.795	391.982	503.280	163.652	480.924	445.116	162.981	536.914	449.976	162.947	474.699	499.957	164.883
4819	9.63600	413.204	554.685	163.379	363.701	582.781	163.803	391.967	503.527	163.647	480.705	445.028	163.017	536.710	449.728	162.900	474.651	499.912	164.900
4820	9.63800	413.335	554.844	163.385	363.978	583.091	163.808	391.929	503.765	163.657	480.490	444.983	163.001	536.448	449.458	162.859	474.620	499.876	164.901
4821	9.64000	413.511	555.038	163.425	364.248	583.453	163.815	391.937	504.013	163.680	480.259	444.919	162.988	536.309	449.171	162.956	474.580	499.831	164.919
4822	9.64200	413.689	555.242	163.417	364.504	583.842	163.810	391.930	504.278	163.703	480.021	444.864	162.959	536.078	448.911	162.994	474.548	499.787	164.937
4823	9.64400	413.859	555.428	163.409	364.765	584.151	163.845	391.908	504.525	163.666	479.813	444.810	162.960	535.885	448.680	162.914	474.518	499.742	164.922
4824	9.64600	414.029	555.596	163.400	365.066	584.487	163.836	391.893	504.763	163.676	479.590	444.757	162.960	535.650	448.421	162.854	474.495	499.707	164.923
4825	9.64800	414.191	555.738	163.405	365.314	584.876	163.831	391.893	505.010	163.701	479.357	444.685	162.963	535.436	448.163	162.890	474.470	499.680	164.940
4826	9.65000	414.330	555.898	163.411	365.599	585.194	163.852	391.886	505.249	163.709	479.142	444.639	162.948	535.294	447.859	163.020	474.448	499.635	164.926
4827	9.65200	414.514	556.074	163.420	365.876	585.504	163.856	391.849	505.514	163.701	478.910	444.585	162.950	535.031	447.633	162.992	474.432	499.600	164.926
4828	9.65400	414.692	556.252	163.426	366.147	585.885	163.804	391.858	505.761	163.664	478.692	444.515	162.983	534.819	447.393	162.866	474.402	499.573	164.911
4829	9.65600	414.869	556.455	163.419	366.432	586.229	163.843	391.866	505.999	163.675	478.483	444.461	162.985	534.556	447.148	162.840	474.355	499.537	164.913
4830	9.65800	415.039	556.624	163.410	366.686	586.528	163.895	391.859	506.247	163.700	478.252	444.415	162.970	534.392	446.878	162.937	474.325	499.501	164.914
4831	9.66000	415.217	556.775	163.400	366.980	586.884	163.826	391.822	506.512	163.692	478.018	444.361	163.003	534.140	446.595	163.054	474.300	499.457	164.931
4832	9.66200	415.363	556.925	163.423	367.258	587.236	163.882	391.831	506.768	163.670	477.786	444.299	163.020	533.964	446.373	162.958	474.268	499.412	164.948
4833	9.66400	415.532	557.085	163.430	367.550	587.545	163.919	391.846	506.997	163.696	477.569	444.246	163.022	533.716	446.130	162.866	474.228	499.368	164.965
4834	9.66600	415.694	557.244	163.438	367.813	587.882	163.879	391.839	507.236	163.706	477.360	444.201	163.038	533.501	445.899	162.916	474.187	499.314	164.998
4835	9.66800	415.879	557.430	163.460	368.091	588.245	163.858	391.809	507.492	163.714	477.088	444.120	163.058	533.285	445.593	163.080	474.147	499.261	165.031
4836	9.67000	416.071	557.625	163.468	368.391	588.571	163.928	391.787	507.765	163.692	476.872	444.084	163.057	533.060	445.354	163.082	474.114	499.216	165.048
4837	9.67200	416.249	557.785	163.442	368.645	588.872	163.917	391.804	508.013	163.686	476.657	444.039	163.041	532.826	445.121	162.940	474.075	499.172	165.064
4838	9.67400	416.388	557.926	163.449	368.924	589.245	163.850	391.804	508.225	163.713	476.424	443.976	163.059	532.588	444.893	162.883	474.044	499.120	165.065
4839	9.67600	416.580	558.077	163.471	369.209	589.570	163.921	391.805	508.472	163.707	476.146	443.922	163.060	532.373	444.650	162.960	474.021	499.085	165.065
4840	9.67800	416.750	558.220	163.445	369.501	589.879	163.958	391.767	508.737	163.699	475.933	443.886	163.027	532.088	444.357	163.095	473.990	499.032	165.065
4841	9.68000	416.887	558.369	163.499	369.749	590.208	163.872	391.760	509.002	163.694	475.710	443.850	163.025	531.902	444.119	163.031	473.952	498.979	165.066
4842	9.68200	417.080	558.573	163.491	370.034	590.543	163.896	391.762	509.231	163.688	475.478	443.779	163.028	531.658	443.885	162.891	473.914	498.935	165.051
4843	9.68400	417.273	558.742	163.481	370.326	590.851	163.966	391.777	509.461	163.715	475.215	443.724	163.029	531.435	443.682	162.889	473.867	498.891	165.067
4844	9.68600	417.390	558.875	163.473	370.604	591.170	163.958	391.755	509.708	163.707	474.979	443.696	162.980	531.135	443.398	163.007	473.829	498.847	165.052
4845	9.68800	417.582	559.035	163.479	370.882	591.517	163.873	391.734	509.982	163.686	474.741	443.643	162.980	530.920	443.142	163.074	473.784	498.803	165.036
4846	9.69000	417.768	559.177	163.454	371.167	591.816	163.927	391.727	510.238	163.665	474.509	443.589	162.980	530.690	442.858	162.968	473.739	498.758	165.022
4847	9.69200	417.898	559.301	163.492	371.459	592.125	163.965	391.736	510.459	163.675	474.278	443.553	162.979	530.475	442.681	162.883	473.694	498.714	165.006
4848	9.69400	418.045	559.461	163.467	371.745	592.454	163.880	391.752	510.680	163.685	474.019	443.524	162.931	530.201	442.449	162.901	473.649	498.678	164.976
4849	9.69600	418.254	559.639	163.443	372.030	592.764	163.888	391.722	510.945	163.679	473.786	443.462	162.948	529.910	442.189	163.004	473.581	498.642	164.945
