NO_OF_FRAMES	1139
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-21, 19:34:17.490	955791.10098720
DATA_INCLUDED	3D
TITLE	Bevaring av rörelsemängdsmoment i inelastisk stöt 27.7 g vs 34.3 g
MARKER_NAMES	h34_3g	hx	hy	v27_7g	vy	vx
COLLISION_TIME	0.76
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured
Frame	Time	h34_3g X	h34_3g Y	h34_3g Z	hx X	hx Y	hx Z	hy X	hy Y	hy Z	v27_7g X	v27_7g Y	v27_7g Z	vy X	vy Y	vy Z	vx X	vx Y	vx Z	
6081	12.16000	360.534	516.184	169.828	350.091	527.578	170.099	348.082	505.746	170.010	266.229	421.253	164.992	286.771	417.137	165.131	260.406	401.888	165.101
6082	12.16200	360.427	516.272	169.824	349.768	527.418	170.093	348.243	505.579	170.001	265.921	421.162	164.965	286.417	416.643	165.182	259.729	401.922	165.117
6083	12.16400	360.343	516.360	169.822	349.454	527.258	170.058	348.426	505.386	170.008	265.643	421.073	164.971	286.044	416.231	165.065	259.129	401.954	165.102
6084	12.16600	360.282	516.448	169.851	349.154	527.099	170.054	348.563	505.210	169.985	265.389	420.992	164.960	285.691	415.728	165.132	258.508	401.986	165.117
6085	12.16800	360.221	516.518	169.849	348.855	526.947	170.065	348.754	505.052	169.993	265.128	420.910	164.947	285.297	415.278	165.162	257.854	402.045	165.113
6086	12.17000	360.145	516.597	169.832	348.571	526.779	170.015	348.953	504.877	169.999	264.827	420.821	164.951	284.918	414.850	165.111	257.247	402.096	165.126
6087	12.17200	360.084	516.694	169.814	348.264	526.593	170.028	349.128	504.736	169.975	264.542	420.760	164.970	284.543	414.357	165.193	256.626	402.145	165.139
6088	12.17400	360.008	516.764	169.811	347.957	526.381	169.992	349.289	504.587	169.935	264.273	420.668	164.943	284.149	413.940	165.187	256.005	402.223	165.164
6089	12.17600	359.954	516.816	169.839	347.665	526.178	169.976	349.503	504.420	169.958	263.996	420.606	164.961	283.724	413.469	165.157	255.389	402.300	165.159
6090	12.17800	359.870	516.895	169.851	347.419	525.991	169.956	349.701	504.271	169.951	263.711	420.525	164.948	283.325	413.027	165.201	254.774	402.376	165.153
6091	12.18000	359.794	516.992	169.834	347.150	525.806	169.938	349.900	504.131	169.958	263.441	420.452	164.920	282.900	412.584	165.185	254.160	402.479	165.160
6092	12.18200	359.718	517.080	169.801	346.904	525.637	169.950	350.152	504.000	169.980	263.148	420.373	164.940	282.468	412.149	165.181	253.544	402.582	165.135
6093	12.18400	359.642	517.185	169.798	346.635	525.425	169.949	350.389	503.877	170.018	262.870	420.290	164.897	282.029	411.696	165.179	252.912	402.684	165.111
6094	12.18600	359.573	517.273	169.826	346.404	525.177	169.915	350.603	503.746	170.042	262.609	420.200	164.901	281.597	411.237	165.197	252.321	402.798	165.133
6095	12.18800	359.504	517.361	169.856	346.174	524.947	169.943	350.817	503.641	170.049	262.324	420.111	164.906	281.158	410.836	165.189	251.731	402.909	165.154
6096	12.19000	359.420	517.458	169.838	345.928	524.726	169.925	351.062	503.536	170.024	262.055	420.031	164.926	280.702	410.385	165.189	251.132	403.041	165.174
6097	12.19200	359.351	517.528	169.866	345.697	524.541	169.909	351.261	503.440	169.983	261.779	419.941	164.930	280.255	409.968	165.185	250.556	403.161	165.178
6098	12.19400	359.275	517.616	169.864	345.474	524.337	169.922	351.490	503.362	169.974	261.503	419.860	164.949	279.769	409.551	165.180	249.940	403.291	165.166
6099	12.19600	359.229	517.677	169.878	345.274	524.107	169.920	351.758	503.284	169.997	261.227	419.798	164.967	279.324	409.116	165.208	249.388	403.421	165.186
6100	12.19800	359.145	517.747	169.875	345.066	523.860	169.918	352.003	503.187	169.987	260.950	419.709	164.972	278.870	408.725	165.216	248.793	403.576	165.125
6101	12.20000	359.077	517.844	169.856	344.851	523.621	169.934	352.248	503.100	169.994	260.672	419.627	164.960	278.352	408.317	165.195	248.194	403.724	165.142
6102	12.20200	359.001	517.914	169.854	344.666	523.409	169.933	352.500	503.031	170.000	260.403	419.556	164.964	277.883	407.891	165.207	247.654	403.873	165.221
6103	12.20400	358.909	518.002	169.820	344.481	523.189	169.917	352.784	502.961	170.006	260.125	419.465	164.937	277.382	407.493	165.232	247.076	404.038	165.206
6104	12.20600	358.841	518.081	169.834	344.281	522.950	169.900	353.021	502.909	170.012	259.855	419.384	164.926	276.888	407.084	165.211	246.506	404.186	165.193
6105	12.20800	358.764	518.169	169.832	344.127	522.676	169.884	353.274	502.875	169.987	259.577	419.303	164.914	276.381	406.667	165.238	245.985	404.341	165.194
6106	12.21000	358.696	518.256	169.859	343.980	522.447	169.884	353.534	502.832	170.009	259.276	419.240	164.900	275.872	406.278	165.247	245.414	404.540	165.142
6107	12.21200	358.635	518.353	169.873	343.803	522.199	169.915	353.825	502.807	169.997	259.023	419.150	164.905	275.332	405.894	165.206	244.835	404.741	165.123
6108	12.21400	358.558	518.432	169.917	343.664	521.970	169.947	354.093	502.790	169.971	258.762	419.052	164.927	274.838	405.529	165.196	244.369	404.906	165.140
6109	12.21600	358.505	518.493	169.930	343.495	521.740	169.915	354.346	502.765	169.963	258.491	418.980	164.899	274.299	405.139	165.204	243.794	405.099	165.168
6110	12.21800	358.444	518.555	169.943	343.363	521.493	169.917	354.606	502.775	169.951	258.199	418.926	164.900	273.775	404.774	165.194	243.265	405.275	165.199
6111	12.22000	358.367	518.625	169.940	343.270	521.211	169.949	354.913	502.776	169.924	257.923	418.845	164.919	273.236	404.419	165.198	242.767	405.485	165.225
6112	12.22200	358.291	518.686	169.954	343.155	520.928	169.949	355.142	502.777	169.930	257.662	418.773	164.922	272.705	404.037	165.221	242.220	405.686	165.207
6113	12.22400	358.191	518.756	169.953	343.031	520.725	169.934	355.442	502.804	169.917	257.408	418.712	164.941	272.167	403.684	165.257	241.691	405.922	165.214
6114	12.22600	358.115	518.827	169.951	342.900	520.540	169.889	355.741	502.831	169.904	257.117	418.606	164.979	271.590	403.355	165.273	241.230	406.166	165.206
6115	12.22800	358.023	518.932	169.949	342.776	520.258	169.924	355.978	502.850	169.909	256.839	418.550	164.949	271.034	402.999	165.246	240.686	406.334	165.254
6116	12.23000	357.940	519.038	169.946	342.698	519.905	170.017	356.230	502.879	169.932	256.593	418.478	164.951	270.489	402.659	165.246	240.204	406.545	165.282
6117	12.23200	357.879	519.134	169.959	342.598	519.648	169.970	356.577	502.923	169.915	256.286	418.391	164.988	269.927	402.331	165.263	239.719	406.779	165.259
6118	12.23400	357.818	519.240	169.957	342.497	519.472	169.910	356.868	503.003	169.964	256.016	418.299	164.961	269.350	401.985	165.282	239.228	407.034	165.266
6119	12.23600	357.749	519.328	169.986	342.458	519.269	169.896	357.089	503.067	170.016	255.755	418.227	164.964	268.764	401.663	165.250	238.750	407.278	165.227
6120	12.23800	357.696	519.398	169.985	342.419	518.934	169.991	357.404	503.130	170.034	255.468	418.138	164.939	268.170	401.336	165.267	238.265	407.505	165.221
6121	12.24000	357.619	519.451	169.983	342.295	518.608	170.010	357.734	503.210	170.081	255.192	418.065	164.941	267.616	401.025	165.282	237.790	407.734	165.247
6122	12.24200	357.550	519.512	169.997	342.263	518.406	169.967	357.971	503.291	170.100	254.906	417.992	164.913	267.007	400.720	165.247	237.337	407.979	165.240
6123	12.24400	357.466	519.582	169.996	342.247	518.221	169.954	358.216	503.389	170.087	254.659	417.920	164.916	266.430	400.425	165.227	236.906	408.248	165.213
6124	12.24600	357.336	519.661	169.979	342.192	517.921	169.989	358.547	503.469	170.042	254.397	417.839	164.905	265.829	400.131	165.239	236.434	408.502	165.159
6125	12.24800	357.245	519.731	169.974	342.107	517.631	169.979	358.846	503.575	170.041	254.106	417.759	164.924	265.231	399.814	165.302	236.000	408.741	165.231
6126	12.25000	357.199	519.819	169.971	342.106	517.402	170.015	359.101	503.690	169.900	253.852	417.687	164.928	264.629	399.554	165.278	235.563	408.995	165.239
6127	12.25200	357.139	519.907	169.937	342.135	517.190	170.018	359.347	503.806	169.886	253.590	417.599	164.934	264.020	399.294	165.254	235.143	409.251	165.279
6128	12.25400	357.086	520.003	169.920	342.112	516.934	170.003	359.661	503.939	169.904	253.314	417.518	164.953	263.427	399.009	165.249	234.709	409.529	165.206
6129	12.25600	357.032	520.083	169.902	342.103	516.661	169.992	359.945	504.064	169.965	253.044	417.429	164.959	262.812	398.724	165.276	234.311	409.818	165.210
6130	12.25800	356.979	520.170	169.932	342.132	516.433	169.997	360.197	504.197	170.045	252.774	417.349	164.948	262.196	398.484	165.281	233.906	410.084	165.265
6131	12.26000	356.910	520.241	169.929	342.170	516.212	170.016	360.535	504.384	170.063	252.513	417.267	164.936	261.581	398.243	165.286	233.492	410.339	165.274
6132	12.26200	356.841	520.302	169.943	342.161	515.930	170.020	360.826	504.571	170.110	252.251	417.187	164.956	260.964	397.991	165.245	233.100	410.602	165.266
6133	12.26400	356.773	520.381	169.957	342.191	515.666	170.025	361.134	504.756	170.091	251.990	417.132	164.957	260.342	397.741	165.266	232.722	410.908	165.239
6134	12.26600	356.696	520.451	169.954	342.259	515.463	170.012	361.403	504.943	170.076	251.704	417.043	164.931	259.724	397.517	165.238	232.354	411.198	165.244
6135	12.26800	356.635	520.530	169.968	342.327	515.243	170.032	361.679	505.129	170.063	251.458	416.980	164.949	259.078	397.294	165.241	231.963	411.453	165.253
6136	12.27000	356.590	520.627	169.951	342.357	514.961	170.036	361.978	505.306	170.122	251.189	416.890	164.954	258.463	397.080	165.258	231.579	411.734	165.244
6137	12.27200	356.521	520.715	169.917	342.409	514.697	170.074	362.263	505.537	170.182	250.897	416.801	164.959	257.809	396.858	165.293	231.264	412.050	165.232
6138	12.27400	356.445	520.802	169.914	342.485	514.486	170.048	362.516	505.732	170.182	250.636	416.704	164.982	257.178	396.635	165.295	230.872	412.338	165.206
6139	12.27600	356.377	520.890	169.882	342.561	514.301	170.036	362.785	505.944	170.151	250.373	416.623	164.971	256.531	396.443	165.260	230.525	412.592	165.185
6140	12.27800	356.301	520.961	169.879	342.644	514.055	170.042	363.001	506.156	170.147	250.112	416.562	164.990	255.877	396.262	165.240	230.219	412.910	165.205
6141	12.28000	356.224	521.057	169.891	342.728	513.817	170.061	363.292	506.404	170.207	249.826	416.478	164.946	255.298	396.083	165.223	229.845	413.184	165.245
6142	12.28200	356.163	521.118	169.906	342.819	513.597	170.083	363.523	506.661	170.190	249.587	416.407	164.950	254.630	395.884	165.236	229.552	413.444	165.207
6143	12.28400	356.102	521.198	169.919	342.918	513.377	170.103	363.823	506.926	170.188	249.303	416.353	164.951	253.914	395.716	165.262	229.212	413.778	165.163
6144	12.28600	356.026	521.259	169.932	343.032	513.192	170.062	364.007	507.147	170.170	249.032	416.262	164.925	253.346	395.575	165.304	228.914	414.095	165.183
6145	12.28800	355.972	521.329	169.931	343.130	512.981	170.068	364.284	507.431	170.199	248.808	416.192	164.930	252.683	395.414	165.284	228.607	414.324	165.182
6146	12.29000	355.911	521.399	169.961	343.260	512.770	170.075	364.500	507.696	170.196	248.531	416.110	164.918	251.959	395.261	165.276	228.334	414.599	165.255
6147	12.29200	355.835	521.478	169.943	343.420	512.595	170.082	364.723	507.988	170.178	248.231	416.012	164.940	251.432	395.124	165.328	228.055	414.987	165.206
6148	12.29400	355.774	521.558	169.926	343.564	512.402	170.088	364.969	508.244	170.191	248.031	415.945	164.978	250.731	394.995	165.354	227.693	415.289	165.055
6149	12.29600	355.698	521.628	169.924	343.694	512.217	170.078	365.192	508.527	170.219	247.770	415.883	164.996	250.009	394.847	165.357	227.485	415.506	165.184
6150	12.29800	355.629	521.716	169.924	343.862	512.024	170.114	365.431	508.836	170.200	247.387	415.804	164.962	249.444	394.724	165.283	227.284	415.824	165.359
6151	12.30000	355.576	521.795	169.906	343.999	511.848	170.088	365.631	509.163	170.182	247.273	415.760	164.980	248.766	394.640	165.258	226.964	416.148	165.179
6152	12.30200	355.507	521.865	169.905	344.159	511.672	170.095	365.870	509.428	170.178	247.085	415.726	164.952	248.147	394.540	165.191	226.633	416.466	165.078
6153	12.30400	355.454	521.953	169.904	344.335	511.515	170.133	366.085	509.729	170.235	246.635	415.619	164.927	247.514	394.446	165.159	226.516	416.733	165.262
6154	12.30600	355.385	522.041	169.903	344.495	511.348	170.123	366.294	510.082	170.201	246.372	415.526	164.869	246.817	394.374	165.242	226.333	417.030	165.346
6155	12.30800	355.324	522.129	169.901	344.671	511.181	170.145	366.494	510.418	170.166	246.258	415.445	164.890	246.275	394.250	165.288	225.978	417.304	165.234
6156	12.31000	355.263	522.217	169.868	344.846	511.023	170.181	366.709	510.709	170.241	245.975	415.333	164.947	245.546	394.153	165.337	225.750	417.623	165.166
6157	12.31200	355.218	522.287	169.897	345.053	510.874	170.203	366.864	511.045	170.236	245.586	415.245	164.922	244.879	394.085	165.399	225.611	417.912	165.237
6158	12.31400	355.164	522.357	169.925	345.236	510.743	170.195	367.042	511.424	170.215	245.368	415.146	164.973	244.305	394.019	165.442	225.437	418.207	165.229
6159	12.31600	355.111	522.436	169.938	345.427	510.603	170.201	367.219	511.733	170.227	245.201	415.069	164.974	243.551	393.966	165.438	225.145	418.500	165.147
6160	12.31800	355.042	522.515	169.951	345.618	510.480	170.206	367.411	512.078	170.270	244.925	415.001	165.011	242.950	393.935	165.415	224.993	418.781	165.144
6161	12.32000	354.981	522.585	169.950	345.824	510.348	170.226	367.574	512.466	170.233	244.629	414.930	164.984	242.319	393.896	165.408	224.795	419.063	165.171
6162	12.32200	354.913	522.673	169.948	346.046	510.225	170.231	367.759	512.810	170.244	244.366	414.847	164.941	241.604	393.870	165.417	224.636	419.371	165.180
6163	12.32400	354.859	522.752	169.931	346.260	510.129	170.223	367.906	513.128	170.271	244.096	414.767	164.930	241.001	393.853	165.358	224.475	419.636	165.179
6164	12.32600	354.806	522.840	169.929	346.497	510.025	170.229	368.045	513.552	170.266	243.842	414.688	164.951	240.355	393.842	165.364	224.283	419.919	165.177
6165	12.32800	354.730	522.928	169.897	346.719	509.928	170.218	368.192	513.913	170.246	243.581	414.597	164.956	239.701	393.840	165.353	224.129	420.209	165.158
6166	12.33000	354.669	523.007	169.880	346.918	509.823	170.162	368.346	514.275	170.288	243.328	414.500	164.979	239.046	393.836	165.341	223.977	420.517	165.167
6167	12.33200	354.592	523.077	169.909	347.170	509.736	170.199	368.478	514.681	170.283	243.044	414.430	165.014	238.414	393.841	165.313	223.864	420.790	165.181
6168	12.33400	354.547	523.175	169.894	347.422	509.640	170.221	368.595	515.052	170.248	242.798	414.366	165.000	237.744	393.856	165.299	223.702	421.029	165.169
6169	12.33600	354.486	523.245	169.892	347.644	509.544	170.243	368.733	515.422	170.306	242.535	414.268	164.992	237.075	393.863	165.303	223.543	421.304	165.215
6170	12.33800	354.425	523.341	169.905	347.882	509.483	170.230	368.789	515.881	170.272	242.271	414.196	164.965	236.450	393.902	165.269	223.404	421.602	165.179
6171	12.34000	354.387	523.420	169.920	348.180	509.423	170.252	368.936	516.243	170.252	242.009	414.115	164.954	235.804	393.927	165.270	223.302	421.867	165.149
6172	12.34200	354.326	523.499	169.934	348.433	509.336	170.259	369.083	516.648	170.278	241.731	414.034	164.943	235.141	393.969	165.268	223.198	422.114	165.183
6173	12.34400	354.257	523.570	169.932	348.647	509.301	170.264	369.146	517.072	170.244	241.469	413.962	164.946	234.526	394.008	165.266	223.100	422.353	165.202
6174	12.34600	354.212	523.657	169.930	348.900	509.267	170.267	369.232	517.451	170.224	241.191	413.889	164.918	233.879	394.043	165.282	222.984	422.634	165.170
6175	12.34800	354.151	523.736	169.944	349.183	509.241	170.256	369.318	517.883	170.234	240.922	413.799	164.923	233.255	394.109	165.260	222.874	422.907	165.123
6176	12.35000	354.090	523.816	169.927	349.443	509.198	170.245	369.380	518.288	170.259	240.668	413.727	164.927	232.616	394.177	165.270	222.774	423.144	165.111
6177	12.35200	354.036	523.904	169.926	349.681	509.190	170.235	369.474	518.694	170.256	240.401	413.639	164.964	232.002	394.237	165.298	222.701	423.383	165.162
6178	12.35400	353.976	523.992	169.893	349.956	509.182	170.224	369.536	519.153	170.314	240.137	413.556	164.921	231.402	394.312	165.291	222.641	423.629	165.165
6179	12.35600	353.884	524.061	169.920	350.240	509.175	170.213	369.561	519.514	170.263	239.875	413.475	164.910	230.748	394.390	165.316	222.563	423.876	165.137
6180	12.35800	353.846	524.158	169.935	350.493	509.184	170.201	369.632	519.981	170.212	239.620	413.394	164.899	230.187	394.483	165.308	222.494	424.139	165.107
6181	12.36000	353.800	524.228	169.933	350.730	509.203	170.174	369.693	520.395	170.347	239.350	413.313	164.888	229.523	394.594	165.265	222.403	424.361	165.130
6182	12.36200	353.755	524.298	169.931	351.022	509.230	170.193	369.681	520.792	170.233	239.081	413.241	164.891	228.902	394.688	165.287	222.366	424.572	165.138
6183	12.36400	353.702	524.386	169.928	351.321	509.249	170.227	369.714	521.303	170.198	238.827	413.169	164.894	228.333	394.810	165.291	222.314	424.794	165.160
6184	12.36600	353.664	524.465	169.911	351.574	509.293	170.213	369.722	521.637	170.285	238.557	413.088	164.883	227.693	394.912	165.266	222.275	425.022	165.135
6185	12.36800	353.610	524.544	169.893	351.780	509.312	170.248	369.687	522.176	170.080	238.288	412.998	164.889	227.125	395.032	165.269	222.204	425.249	165.078
6186	12.37000	353.550	524.632	169.891	352.110	509.367	170.254	369.710	522.545	170.230	238.027	412.918	164.909	226.515	395.153	165.242	222.159	425.461	165.086
6187	12.37200	353.489	524.719	169.888	352.479	509.402	170.252	369.683	522.959	170.116	237.780	412.844	164.881	225.899	395.281	165.228	222.146	425.647	165.113
6188	12.37400	353.435	524.798	169.931	352.655	509.465	170.210	369.662	523.462	170.067	237.511	412.747	164.903	225.376	395.427	165.214	222.139	425.842	165.124
6189	12.37600	353.351	524.886	169.961	352.946	509.546	170.202	369.646	523.796	170.217	237.258	412.649	164.926	224.726	395.602	165.180	222.109	426.045	165.118
6190	12.37800	353.275	524.956	169.960	353.284	509.626	170.123	369.582	524.334	169.980	236.988	412.568	164.914	224.175	395.766	165.193	222.069	426.229	165.082
6191	12.38000	353.199	525.036	169.914	353.545	509.723	170.109	369.481	524.747	170.183	236.749	412.487	164.904	223.614	395.915	165.210	222.047	426.414	165.078
6192	12.38200	353.099	525.124	169.853	353.751	509.849	170.086	369.415	525.152	170.083	236.464	412.398	164.910	223.054	396.079	165.223	222.086	426.617	165.073
6193	12.38400	353.061	525.230	169.790	354.097	509.938	170.178	369.341	525.637	170.003	236.201	412.335	164.897	222.491	396.228	165.210	222.102	426.785	165.071
6194	12.38600	353.001	525.345	169.742	354.373	510.027	170.271	369.264	526.033	170.173	235.947	412.263	164.901	221.932	396.402	165.238	222.112	426.964	165.116
6195	12.38800	352.963	525.442	169.725	354.641	510.125	170.321	369.267	526.535	170.059	235.700	412.181	164.890	221.370	396.584	165.219	222.106	427.123	165.131
